   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.519935         25.7971      0.0126402        12.6402         273.997       0.150221        150.221         1.37601      0.0361903        36.1902
    init        0.520069         25.3521      0.0125641        12.5641          273.67       0.141487        141.487        -2.51837      0.0359779        35.9779
    init        0.520093         25.8005      0.0128492        12.8491         277.323       0.144576        144.576       -0.406633      0.0368177        36.8177
    init        0.520396         24.7825        0.01224          12.24         273.864       0.140623        140.623        0.114215      0.0362759        36.2759
    init        0.520302         25.5716      0.0132207        13.2207         275.129       0.143385        143.385        -1.81883      0.0359579        35.9579
    init        0.520214         26.1588      0.0134371        13.4371         275.941       0.141249        141.249       -0.726771      0.0358576        35.8575
    init        0.520129          25.744       0.012926         12.926         271.706       0.142155        142.154        0.543095      0.0367051        36.7051
    init        0.520178         25.6177      0.0133493        13.3493         282.688        0.14286         142.86       -0.635095      0.0366051        36.6051
    init        0.520152         25.2038      0.0130479        13.0479          276.47       0.139347        139.347       0.0366427       0.036368         36.368
  accept        0.500019         25.5369      0.0123377        12.3377         266.059       0.138703        138.703        -1.60787      0.0358986        35.8986
  accept        0.499925         26.1876      0.0131762        13.1761         278.781       0.138144        138.143        0.170006      0.0364036        36.4036
  accept         0.50007         26.1449      0.0127114        12.7114         267.288       0.135728        135.728       -0.145705      0.0356876        35.6876
  accept        0.499743         25.8758       0.012879         12.879         266.271       0.135896        135.896        -2.19421      0.0355718        35.5718
  accept        0.500146         25.1461      0.0125636        12.5635         267.113       0.137139        137.139        0.791423      0.0353188        35.3188
  accept        0.500175         26.0174      0.0130819        13.0819         272.506       0.137084        137.084       -0.882139      0.0358798        35.8798
  accept        0.499869          24.867       0.012083         12.083         270.092       0.140273        140.273       -0.662924      0.0358257        35.8257
  accept        0.499888         25.5996      0.0131351        13.1351         270.042       0.137788        137.788        0.845577      0.0360369        36.0369
  accept        0.500379         25.6253      0.0127106        12.7106         271.139       0.137046        137.046         1.91221       0.036339         36.339
  accept        0.500026         24.3215      0.0124562        12.4562         272.282       0.138285        138.285        0.205474      0.0368644        36.8644
  accept        0.499537         25.7711      0.0130491         13.049         272.454       0.137226        137.225        0.837932      0.0358177        35.8177
  accept        0.500023         25.3673      0.0131871        13.1871          270.01       0.136828        136.828        0.212922      0.0361464        36.1463
  accept         0.50024         26.5868      0.0136123        13.6123         271.956       0.139259        139.259      -0.0476496      0.0363358        36.3358
       1        0.499704         24.9469      0.0121745        12.1745         267.017       0.136781        136.781        0.926934       0.036111         36.111
       2        0.500273         26.1585      0.0132029        13.2029         273.903       0.135282        135.282         1.78683      0.0364056        36.4056
       3        0.499767         26.5855      0.0132685        13.2685         274.567       0.139001        139.001       -0.615532      0.0365119        36.5118
       4        0.500346         25.2692      0.0126804        12.6804          276.78       0.140518        140.518        0.933205      0.0377981        37.7981
       5        0.500368         26.0266      0.0126809        12.6809         268.555       0.139077        139.077        0.170859      0.0356882        35.6882
       6        0.499644         24.6813      0.0127956        12.7956         273.609       0.139508        139.508         1.12167      0.0365597        36.5597
       7         0.49963         25.7919      0.0129689        12.9689         273.415       0.140777        140.777        0.537725      0.0355532        35.5532
       8        0.500545         26.0815      0.0131824        13.1824         278.703       0.139199        139.199       -0.435177       0.035618         35.618
   total        0.499879         25.6927     0.00911359        12.8886         273.315      0.0981642        138.825        0.552265      0.0256664        36.2977
