   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.523122         23.5077       0.014352         14.352          692.49       0.195083        195.083       -0.705856      0.0446418        44.6417
    init        0.522846         21.9329      0.0141733        14.1733          694.31       0.198133        198.132       -0.506349      0.0441864        44.1863
    init         0.52305         23.3574      0.0140134        14.0134         690.308       0.200353        200.353        0.710372      0.0443682        44.3681
    init         0.52295         22.4159       0.014022         14.022          693.56       0.198492        198.492       -0.499395      0.0457164        45.7164
    init        0.523027         21.7346      0.0136728        13.6728         696.975       0.202415        202.415       -0.845902      0.0444652        44.4652
    init        0.523013         23.6267      0.0142855        14.2855         687.037       0.197653        197.653       -0.932734      0.0436268        43.6267
    init         0.52312         22.7689      0.0141546        14.1546         699.002        0.19277         192.77       -0.282983      0.0442074        44.2074
    init        0.522969         21.6885      0.0139667        13.9667         695.986       0.198788        198.787         1.95597      0.0449255        44.9255
    init        0.522987         23.7777      0.0140328        14.0328         690.817       0.199526        199.525        -1.38864      0.0445222        44.5222
    init        0.522921         22.1061      0.0139312        13.9311         692.852       0.194989        194.988        0.109356      0.0448695        44.8695
  accept        0.500031         22.4842      0.0142708        14.2708         698.236       0.197279        197.279        -0.72568      0.0448431        44.8431
  accept        0.500101         22.0307      0.0141277        14.1277         695.569       0.196288        196.288       -0.351874      0.0440419        44.0418
  accept        0.499813         22.1824      0.0138081        13.8081          690.52       0.195085        195.085       -0.120748       0.044263         44.263
       1        0.499759         23.0301      0.0137839        13.7839         688.647       0.192312        192.312         1.74558      0.0441763        44.1763
       2        0.500205         22.7492      0.0139851        13.9851         692.634       0.194878        194.878        0.722516       0.044219         44.219
       3        0.500332         23.3004       0.014222         14.222           690.4       0.192534        192.534        -1.07083      0.0440884        44.0883
       4        0.499845         22.2419      0.0142464        14.2464          692.31        0.19391         193.91         -2.2947      0.0450252        45.0252
       5        0.500149         20.8255       0.013588         13.588         696.243       0.195778        195.778       -0.724837      0.0456729        45.6728
       6        0.499494          22.473      0.0142352        14.2352         689.988       0.194936        194.936       -0.561301      0.0441153        44.1153
       7        0.500142         21.8584      0.0136717        13.6717         687.722       0.194214        194.214        0.447446      0.0453295        45.3295
       8        0.500127         21.9344      0.0142334        14.2334         694.073       0.195264        195.263     -0.00825591       0.044192         44.192
   total        0.500359         22.3019     0.00991162        14.0171         691.472       0.137348        194.239       -0.217331      0.0315518         44.621
