   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.483322         7.42007     0.00167349       0.428411        -8407.44        5.58193        1428.96        -1.03765      0.0381962        9.77814
    init        0.484421         7.25594     0.00364566       0.933283        -8412.55        5.20602        1332.73         1.01219      0.0340309        8.71185
    init        0.484024         7.40617      0.0018365       0.470139        -8451.21        4.70973        1205.68        0.558243      0.0303738        7.77565
    init        0.483215         7.37011     0.00233826        0.59859        -8307.92        6.36433        1629.26       -0.482616      0.0308254        7.89125
    init        0.483841         7.64626     0.00542089        1.38774        -8411.19        5.37948        1377.14         1.88441      0.0458927        11.7485
    init        0.483688         7.27452     0.00371903       0.952064        -8468.17        4.65253        1191.04        0.951169      0.0335919        8.59947
    init        0.483597         7.23406     0.00430529        1.10215        -8443.91        5.03418        1288.74         1.25514      0.0397971         10.188
    init        0.484055         7.60063     0.00527017        1.34915         -8321.5        6.40888        1640.66         1.07184      0.0294143        7.53002
    init        0.483749          7.2866     0.00406949        1.04178        -8465.88        4.53071        1159.85       -0.521444      0.0278681        7.13418
    init        0.483429         7.68372     0.00651634        1.66817        -8420.95        5.25712        1345.81        0.947621      0.0372716        9.54147
    init        0.483978         7.27309     0.00406947        1.04178        -8377.73        5.87823        1504.82        0.780666      0.0430587         11.023
    init        0.483551         7.73422     0.00654331        1.67507         -8342.2        6.52683        1670.86        -1.09406      0.0467385         11.965
    init         0.48378         7.62128     0.00472444        1.20945        -8415.85        5.31755        1361.28         3.19277      0.0734614         18.806
    init         0.48378         7.34465     0.00314328       0.804673        -8479.25        4.51659        1156.24         -0.7303      0.0404103         10.345
    init        0.483948         7.55819      0.0029731       0.761107         -8450.4        4.72287        1209.05        0.930969      0.0374457        9.58602
    init        0.483444         7.46775     0.00226479       0.579781        -8421.62        5.58519         1429.8         1.59422      0.0436228        11.1674
    init        0.483322         7.79785     0.00880132        2.25312           -8459        4.66217        1193.51      -0.0972924      0.0319126        8.16957
    init        0.483887         7.25991     0.00444394        1.13764        -8421.08        5.55653        1422.46        0.518558       0.039789        10.1859
    init        0.482529         7.20071     0.00417166        1.06794         -8384.7        5.84375        1495.99       -0.541716      0.0352201        9.01627
    init        0.483124         7.51748     0.00285029        0.72967        -8452.76        4.52973         1159.6         1.58619      0.0317889         8.1379
    init        0.483322         7.61259     0.00467882        1.19777         -8407.8        5.68304        1454.85         1.07239      0.0337098        8.62964
    init        0.483292         7.29415     0.00365588       0.935899        -8366.58        6.43136        1646.42        0.118002      0.0290706        7.44202
    init        0.483627         7.57278     0.00357277       0.914621        -8430.91        5.03161        1288.08        0.277156      0.0276473        7.07766
    init        0.483719         7.37529     0.00192491       0.492772         -8440.5        5.02526        1286.46      -0.0261157      0.0289837        7.41977
  accept        0.499634          7.4194     0.00139319       0.356653        -8644.14      0.0341117        8.73253         1.06138      0.0282203        7.22435
  accept        0.500549         7.43663     0.00131839       0.337505         -8644.7      0.0318841        8.16227        0.354802      0.0281815        7.21441
  accept        0.499329         7.45371     0.00138079       0.353478        -8644.01      0.0320306        8.19976        0.462519      0.0286563        7.33597
  accept         0.50058         7.42228     0.00131061       0.335513        -8644.89      0.0322997        8.26866       -0.922822      0.0280048        7.16916
  accept        0.500031         7.44574     0.00137038       0.350814        -8644.45      0.0325032        8.32075        0.221562      0.0287517        7.36039
  accept        0.499908          7.4509     0.00136673       0.349879        -8644.74      0.0331187        8.47831       -0.350289      0.0260033        6.65679
  accept        0.499832         7.38217     0.00137206       0.351245        -8645.21      0.0326885         8.3682        0.439961      0.0282212        7.22458
  accept        0.499985         7.40391     0.00140303       0.359173        -8644.27       0.031338        8.02247       -0.236252      0.0266679        6.82693
  accept        0.499603         7.42046     0.00133742       0.342376        -8645.19       0.031816        8.14484       -0.215251      0.0274458        7.02608
  accept        0.499649         7.42918     0.00139636       0.357466        -8645.01      0.0335251        8.58237       0.0982248      0.0281487          7.206
  accept        0.500824         7.45111     0.00142101       0.363776        -8644.59      0.0328164        8.40094       -0.808207      0.0274598        7.02966
  accept        0.499771         7.39233     0.00137137       0.351067         -8645.1       0.030865        7.90139        0.466449      0.0281001        7.19358
  accept        0.499481         7.43758     0.00125429       0.321095        -8645.32       0.031183        7.98279       -0.281608      0.0265012        6.78425
  accept        0.499176         7.43712     0.00134838       0.345184        -8644.16      0.0337477        8.63934        0.333518      0.0272021         6.9637
  accept        0.500549         7.44083     0.00137956       0.353164        -8645.26       0.031726        8.12181       -0.899775      0.0273741        7.00771
  accept        0.501205         7.36848     0.00142937       0.365916         -8644.4      0.0338838         8.6742       -0.226349      0.0269284        6.89361
  accept        0.500076         7.41152      0.0012947       0.331442        -8645.29      0.0323666        8.28579       -0.224861      0.0265393          6.794
  accept         0.50032         7.44829     0.00131649        0.33702        -8644.95      0.0314082        8.04043       -0.233442      0.0286598        7.33686
  accept        0.498611         7.44057     0.00139717       0.357672        -8645.13      0.0312113        7.99003       -0.838729      0.0266538        6.82331
  accept        0.501175         7.43014     0.00127588       0.326622        -8645.05      0.0321583        8.23247       -0.199113      0.0282671        7.23632
  accept        0.499435         7.41771     0.00128908       0.330002        -8643.87       0.033232        8.50733        0.906844      0.0298608         7.6443
  accept        0.499908         7.42128     0.00135861       0.347801         -8644.2      0.0333487         8.5372         0.52428      0.0281697         7.2114
  accept        0.500626         7.43553     0.00131714       0.337185        -8645.25      0.0331957        8.49805         0.45877       0.027729        7.09857
  accept        0.498947         7.43726     0.00132893       0.340204        -8644.46      0.0341863        8.75164       0.0226248      0.0292759        7.49456
       1        0.500137         7.42677     0.00135675       0.347326        -8645.33      0.0327731        8.38986       0.0956171       0.025964        6.64672
       2        0.501068          7.4382     0.00140009       0.358421        -8645.68      0.0327761        8.39061       0.0887464      0.0275538        7.05373
       3        0.499191         7.45527     0.00136993       0.350699        -8644.12      0.0318709        8.15889        0.698256      0.0286652        7.33825
       4        0.499405         7.43981     0.00139976       0.358335        -8644.58      0.0319869        8.18858        0.213907      0.0281229         7.1994
       5        0.500641         7.43411     0.00139276       0.356545        -8645.05      0.0325848        8.34164       -0.655899      0.0262049         6.7084
       6        0.501022         7.42663     0.00131366       0.336295        -8644.79        0.03344        8.56058        -1.45707      0.0306884        7.85616
       7        0.499115         7.46766     0.00134172       0.343478        -8644.94      0.0321193        8.22247       0.0518893      0.0282991        7.24451
       8         0.49939         7.39616     0.00129856        0.33243        -8644.53      0.0317572        8.12979      -0.0267116      0.0290462        7.43578
   total        0.499855         7.43569    0.000963112       0.348683        -8644.88      0.0229654        8.31434       -0.125714      0.0199397         7.2189
