Number of particles: 100
Nmax: 3
Gamma: 0.5
Interaction type: contact
Step size: 9e-05
Batch size: 200000
Batch count: 650
             Batch number               Average n0          Fluctuations n0                   Energy           Particle count                 Momentum
                        1        86.56450901029415         8.69785826437535        5086.719840192005        100.0001062066196    -0.003985486862177812
                        2        88.11014603781716         5.82423216348169        5086.719830861655        100.0001061187537     -0.00398548695053913
                        3        87.05900143065422        7.176817223896167        5086.719821494583        100.0001060306422    -0.003985487827818546
                        4        79.74683355491212        12.94453653683403        5086.719812279364        100.0001059435666    -0.003985487664028953
                        5        89.51402610500925        5.409937776040924        5086.719802939208          100.00010585559     -0.00398548750278549
                        6        89.39027933686664         5.27646135503679        5086.719793573982        100.0001057674425    -0.003985487108679742
                        7        87.92498501943713        7.641010213612244        5086.719784257391        100.0001056796448    -0.003985486771004743
                        8        84.90387897262664        10.03557091145129        5086.719774928494        100.0001055917868    -0.003985487158713497
                        9        90.71157685170286        6.003009989830844        5086.719765605048        100.0001055039467    -0.003985486983052802
                       10        91.74052813538465        5.072183041335339        5086.719756247285        100.0001054158357    -0.003985487005044197
                       11        86.56874242554576        7.408698741192646        5086.719746941255        100.0001053281549    -0.003985487360452566
                       12        90.49802949364739        4.232480225221649        5086.719737556405        100.0001052398486    -0.003985487346913619
                       13        88.91140724752276        5.478206910183605        5086.719728051054         100.000105150771    -0.003985486806477256
                       14        89.09291504791506        5.682533204947235        5086.719718635803        100.0001050622791    -0.003985486569341168
                       15        85.77816745579175        7.040670219956276        5086.719709333029        100.0001049746493    -0.003985486249831194
                       16        85.10034114038193        9.539180641923638        5086.719700003796        100.0001048867958    -0.003985485887429363
                       17        85.40905740967189        7.306463222142506        5086.719690708241        100.0001047992017     -0.00398548577764446
                       18        85.66933143427617        8.593075447731131        5086.719681357264        100.0001047111879    -0.003985485158504831
                       19        87.43958504869688        6.066781402646892        5086.719671996158         100.000104623112    -0.003985485471285077
                       20        86.94916252117451        7.524398734122869        5086.719662705113        100.0001045354297    -0.003985485823442714
                       21        85.98203521656615        7.844153877904656        5086.719653364497        100.0001044474651    -0.003985485875488193
                       22        82.33239822986056        10.01467547367162        5086.719644015002         100.000104359479    -0.003985485121294596
                       23        82.54645914005224        12.07986968834349        5086.719634720136        100.0001042719182    -0.003985484485772961
                       24        86.75106157586048        7.459132383405147        5086.719625385421        100.0001041839931    -0.003985484194271027
                       25        84.75818211864234        7.864775912123977        5086.719616085349        100.0001040963906    -0.003985483917403387
                       26        90.39425917893034        4.542540651207668        5086.719606749024        100.0001040084489    -0.003985483900526443
                       27        89.02566070383934        6.498525666383031        5086.719597419095        100.0001039205171    -0.003985484060829547
                       28        83.60983045891959        10.51892796266792        5086.719588101892        100.0001038327071     -0.00398548485861655
                       29        82.57346033705393        11.14840655700893        5086.719578838344        100.0001037452904    -0.003985485419778723
                       30        85.89678993540227        7.876375953820342        5086.719569549208        100.0001036576724    -0.003985485608958061
                       31        82.04123724208311        10.14333503083592        5086.719560278413        100.0001035702414    -0.003985485351429396
                       32        82.99982193326645        10.17407153306496        5086.719551020058        100.0001034828345    -0.003985486033100338
                       33         87.9309720904083        5.638361308893506        5086.719541625262        100.0001033944774    -0.003985485575780379
                       34         84.3186577443108        8.485194437915624        5086.719532320648        100.0001033067647    -0.003985484644427606
                       35        87.43471561460083        6.743515115400831        5086.719523004503        100.0001032189568    -0.003985484897466085
                       36        90.53433649979064        4.840637002268747        5086.719513668978        100.0001031310051    -0.003985484696256147
                       37         87.3245426078261        7.645705763882013        5086.719504305117        100.0001030429088     -0.00398548415414357
                       38        88.99122353245116        7.718510050890987        5086.719494918032         100.000102954614    -0.003985484285728758
                       39         85.5898793858323          8.0535119284933        5086.719485598879        100.0001028667813    -0.003985484891947833
                       40        85.77286943144668        8.400081140565081        5086.719476188448        100.0001027783423    -0.003985484923825222
                       41        81.38079073725882        9.760642999458975         5086.71946691059        100.0001026909157    -0.003985484396437089
                       42        77.28404647385689        13.14371246302485        5086.719457641243        100.0001026036479    -0.003985484620213198
                       43        86.14051746210838        8.334070683037821        5086.719448242017        100.0001025153013    -0.003985482811374785
                       44        84.45431817100429        10.16207459691716         5086.71943886662        100.0001024271436    -0.003985484301702702
                       45        79.48575740652795        12.90987289324435        5086.719429614163        100.0001023398879    -0.003985482838793852
                       46        85.58156835228394        10.43041850767312        5086.719420304345        100.0001022521681    -0.003985483207853857
                       47        87.55817315119901        6.417231073740059        5086.719410997253        100.0001021644519    -0.003985483375509302
                       48         88.1907820997327        6.643910271622446        5086.719401576269         100.000102075919    -0.003985484324892319
                       49        86.22089418258433        6.280421175639352        5086.719392279096        100.0001019882661    -0.003985483946197688
                       50        84.34744900519468        8.643125897727407         5086.71938296396        100.0001019005095    -0.003985484668052264
                       51        87.94485273485355        5.832111076344362        5086.719373559487         100.000101812086    -0.003985484125107686
                       52        85.64178088226623         8.77095288893655        5086.719364281051        100.0001017245241    -0.003985483531648182
                       53        84.49096370505478        9.913956587363078        5086.719355017837        100.0001016370808    -0.003985482907467253
                       54        82.02039802520321        10.35485729258624         5086.71934574895        100.0001015496452    -0.003985483032113546
                       55        83.42861576473653        9.688106591393339        5086.719336459368        100.0001014620319    -0.003985482669183416
                       56        83.22022278610341        9.647706082537903        5086.719327182832        100.0001013745598    -0.003985483001965218
                       57        85.02192646570664        9.527873563424594         5086.71931783899        100.0001012865999    -0.003985482355229664
                       58        83.59064278555329        9.494275083134525        5086.719308537527         100.000101198949    -0.003985481765820031
