   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0         0.55394         9.54362      0.0341414        8.74014         3508.15        1.78886        457.945         -1.5504       0.309781        79.3032
       1        0.498657         10.0798       0.034581        8.85267         3516.45         1.8079        462.818        -3.06298       0.305626        78.2396
       2        0.501694         10.6719       0.037892        9.70029         3488.62        1.78832        457.807         3.50927       0.301267        77.1237
       3        0.499542         11.1209      0.0368075        9.42264         3499.48         1.8368        470.216         2.39216       0.303005        77.5686
       4        0.500809         9.42841      0.0323254        8.27525         3506.69        1.80517        462.121         1.44303       0.306134        78.3697
       5        0.498627          10.428       0.036528        9.35109          3542.2        1.81986         465.88       -0.106372       0.310637        79.5225
       6        0.499298         9.88321      0.0338517        8.66597         3503.28        1.72644        441.966         -2.8962       0.307821        78.8015
       7        0.501144         9.78987      0.0335959        8.60048         3507.99         1.7809        455.907       -0.966213       0.308132        78.8811
       8        0.500412         10.4335      0.0369426        9.45722         3494.46        1.74304        446.214        -1.15717       0.299946        76.7857
   total         0.50826         10.1528      0.0235295        9.03531         3507.46        1.19271        457.998       -0.212816       0.203932        78.3098
