   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.484344         16.9228      0.0179633        4.59856        -712.389        1.59111        407.322        -1.58733      0.0435522        11.1493
    init        0.483978         15.8481      0.0111531        2.85518        -728.557        1.25753        321.926       -0.845483      0.0369481        9.45865
    init        0.483963         16.3143      0.0102447        2.62261        -714.221        1.63473        418.487        -1.15404      0.0397879        10.1856
    init        0.484558         15.7711     0.00787068        2.01488         -716.03        1.63928        419.651        -1.17352      0.0453519          11.61
    init        0.483643         16.1049      0.0112082        2.86927        -692.456        2.17143        555.881         1.71083       0.043354        11.0985
    init        0.484238         16.3409     0.00752838        1.92725        -699.638         2.2116        566.166         0.78833      0.0412098        10.5496
    init        0.483826         15.9724     0.00754277        1.93093        -723.739        1.45795        373.233       -0.663596      0.0469387        12.0162
    init         0.48497         15.7441      0.0119086        3.04858        -689.366        2.27139        581.472        -2.13062      0.0368493        9.43335
    init        0.484528         15.8812     0.00974151        2.49381        -713.454        1.64589        421.344       -0.343033      0.0359816        9.21123
    init         0.48465         16.2888     0.00863574        2.21073         -738.52       0.996939        255.214       -0.775665      0.0392589        10.0502
    init        0.484528         16.2759     0.00905208        2.31732        -715.669        1.68161        430.488         1.80875      0.0398121        10.1918
    init        0.484406         16.7856      0.0145985        3.73719        -709.556        1.80857         462.99        0.087983      0.0389482        9.97068
  accept        0.500687          16.186     0.00510987        1.30812        -770.979      0.0361516        9.25473        -1.45739      0.0367474        9.40725
  accept        0.500168         16.5269     0.00555787         1.4228        -772.561      0.0328777        8.41662        0.339309      0.0346911        8.88086
  accept        0.498749         16.2829     0.00573208         1.4674        -772.453      0.0328872        8.41907        0.323257      0.0345343         8.8407
  accept        0.501114         16.0678     0.00497763        1.27426        -772.512      0.0346933        8.88143         1.18664      0.0390068        9.98567
  accept        0.499115          16.325     0.00555055        1.42093        -771.781      0.0356618        9.12935       -0.491383      0.0408598          10.46
  accept        0.500046         16.2324     0.00573178        1.46733        -772.485      0.0334781        8.57032       -0.366587      0.0345778        8.85186
  accept        0.500031         16.0547     0.00535382        1.37057        -771.886      0.0348064        8.91038        -1.18561      0.0359734        9.20911
  accept        0.500458         16.1235     0.00550443        1.40912        -772.921      0.0339168        8.68264       -0.707342       0.035474        9.08126
  accept        0.499619         16.3823     0.00607471        1.55511        -772.371      0.0330861        8.46996         1.68403      0.0368307        9.42858
  accept        0.499496         16.3206     0.00522337        1.33717         -772.84       0.032951        8.43538        0.509843      0.0374056        9.57576
  accept        0.500748         16.4639     0.00589253        1.50848        -772.357       0.035914        9.19392          1.5663      0.0393235        10.0667
  accept        0.498505         16.0685     0.00483871         1.2387        -773.322      0.0345851        8.85373        0.250757      0.0349192        8.93925
  accept        0.501556         16.1472     0.00576321        1.47537        -772.837      0.0331457        8.48523        0.916078       0.036155        9.25561
  accept        0.499619         16.2575     0.00567279        1.45222        -772.372      0.0333811        8.54548        0.787032      0.0349024        8.93494
  accept        0.499405         16.2554     0.00517451        1.32466        -772.389      0.0324464         8.3062        -1.28029      0.0340566        8.71842
  accept        0.501968         15.7944     0.00511394        1.30916        -773.297      0.0315879        8.08644       -0.514444      0.0348845        8.93037
  accept        0.499283         15.9793     0.00569174        1.45707        -773.183      0.0328736        8.41557        -1.26563      0.0360414        9.22652
  accept             0.5         16.2492     0.00557486        1.42715        -771.927       0.035448        9.07463         1.01228      0.0382713        9.79737
  accept        0.500183         15.9383     0.00553534        1.41704        -772.993      0.0363976        9.31772      -0.0727018      0.0370402        9.48222
       1        0.499329         16.2282     0.00556173        1.42379         -772.56      0.0330995        8.47342       -0.710446      0.0365897        9.36688
       2        0.500534         16.1725     0.00524965         1.3439        -773.011      0.0342588        8.77019        0.216401      0.0374314        9.58236
       3         0.49971         16.4783     0.00644174        1.64907        -771.277      0.0343105        8.78342       -0.856721      0.0356095        9.11595
       4         0.49971         16.2417     0.00545032        1.39527        -773.434      0.0333043        8.52584        -1.54661      0.0359239        9.19644
       5        0.499817         16.4916     0.00567963        1.45397        -772.829      0.0336401        8.61179        0.173029      0.0357567        9.15366
       6        0.500504         16.3847     0.00588266        1.50595        -772.237      0.0336246        8.60784       -0.754968      0.0366772         9.3893
       7        0.500046         16.0775     0.00550467        1.40918        -772.259      0.0335145        8.57965       -0.717022      0.0350565         8.9744
       8        0.499817         16.0846     0.00538975        1.37977        -772.057      0.0327365        8.38047       -0.440501      0.0385239        9.86204
   total        0.501663         16.2695     0.00402267        1.45636        -772.459      0.0237973         8.6155       -0.579911       0.025824        9.34924
