   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.499914         94.6705     0.00465628        4.65628         5025.22      0.0206209        20.6209     -0.00351784    0.000775148       0.775148
    init        0.499909         94.9149     0.00447024        4.47024         5024.88      0.0291747        29.1747     -0.00292672    0.000751713       0.751713
    init        0.499882         94.8127     0.00428397        4.28397         5024.74      0.0128456        12.8456      0.00286287    0.000752668       0.752667
    init         0.49984         94.6259     0.00478707        4.78706         5025.25      0.0179325        17.9325     -0.00344093    0.000811711        0.81171
    init        0.499837         2.83802     0.00235545        2.35545         5127.72      0.0365929        36.5929         99.5121     0.00136325        1.36325
    init        0.499812         2.81888      0.0023859         2.3859         5127.51      0.0269473        26.9472        -99.5219     0.00103777        1.03777
    init        0.499881         94.5688     0.00478359        4.78359         5025.43      0.0333123        33.3123    -0.000376369     0.00077496       0.774959
       1        0.500039         94.4364     0.00468304        4.68303         5025.34      0.0131286        13.1286    -0.000779266     0.00077229        0.77229
       2        0.500001         94.6143     0.00446033        4.46032         5025.25       0.013051         13.051     2.71914e-05    0.000769099       0.769098
       3         0.49995         94.7742     0.00458018        4.58018         5024.69      0.0128313        12.8313     -0.00311828    0.000750842       0.750841
       4        0.500044         94.6701     0.00458732        4.58731         5024.93       0.012915         12.915     -0.00196364    0.000760958       0.760958
       5         0.50002         94.7407     0.00434916        4.34916         5025.11      0.0128909        12.8909    -0.000425842    0.000763683       0.763683
       6         0.49993         94.7138      0.0044756         4.4756         5024.92      0.0128882        12.8882     -0.00126271     0.00076335       0.763349
       7        0.499996         94.5268     0.00455436        4.55435         5025.25      0.0129567        12.9567     -0.00263252     0.00076938       0.769379
       8        0.500038         94.8039     0.00419801        4.19801         5024.83       0.012798         12.798     -0.00209302    0.000760362       0.760361
   total        0.500078         94.6601     0.00317488        4.48996         5025.04     0.00914877        12.9383     -0.00139683    0.000540244       0.764021
