   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.499976         35.8577      0.0237244        23.7244         5797.13       0.233955        233.955       -0.459194      0.0495822        49.5822
    init        0.500046         34.6203      0.0235613        23.5613         5798.19       0.232697        232.697         4.02799      0.0542051        54.2051
    init        0.500002         37.9421      0.0242628        24.2628         5785.04        0.23307         233.07        -1.50748      0.0474514        47.4514
    init        0.499896         37.6767      0.0247676        24.7676         5779.74       0.229904        229.903         -8.3741      0.0493075        49.3075
    init        0.499968         40.6623      0.0239467        23.9467         5773.42       0.231346        231.345          -0.317      0.0432253        43.2252
    init        0.499968         36.0259      0.0237933        23.7933         5785.12       0.230853        230.853       -0.598537      0.0482427        48.2427
    init         0.50001         36.1542      0.0245181        24.5181         5792.91       0.230793        230.793         1.83951      0.0533474        53.3473
    init        0.499941         38.2613       0.023905         23.905         5781.41       0.230919        230.918        -4.85136      0.0475414        47.5414
    init        0.500073         36.8427      0.0232078        23.2078         5784.91       0.228792        228.792        -7.12803      0.0499063        49.9062
    init        0.500045         37.0551      0.0242847        24.2847         5783.83       0.231958        231.957        -2.86274      0.0481931        48.1931
    init        0.500036         33.0732      0.0242421        24.2421          5794.7       0.228782        228.782        -16.6263      0.0510259        51.0258
    init        0.499998         35.8604      0.0237323        23.7323         5792.42       0.230734        230.734        0.777971      0.0484669        48.4669
    init        0.500055         36.5895      0.0242768        24.2768         5786.21       0.231925        231.925         10.2877      0.0489129        48.9129
    init        0.499991         35.6436      0.0241157        24.1157         5792.28       0.232895        232.895        -7.66792      0.0526974        52.6973
    init        0.499983         38.9764      0.0236767        23.6767         5789.08       0.234934        234.934        -5.62227      0.0464846        46.4846
    init        0.499943         36.7901      0.0231344        23.1344         5794.72        0.23356         233.56        0.445772       0.050848        50.8479
    init        0.499998         37.4924      0.0236818        23.6818         5781.05       0.233147        233.147        -7.43373      0.0472458        47.2457
    init        0.499978         34.4568      0.0236913        23.6913         5790.69       0.229821        229.821        -3.59038      0.0502422        50.2422
    init        0.499967         35.4553      0.0236178        23.6178         5785.24       0.230012        230.012        -5.39519      0.0501553        50.1553
    init        0.500016         36.0768      0.0234545        23.4545         5785.28       0.227471        227.471         2.28304      0.0491166        49.1166
    init        0.500015          38.203      0.0237851        23.7851         5776.43        0.22928        229.279          4.5843      0.0454269        45.4269
    init        0.499953         34.1865      0.0234915        23.4915         5796.29       0.231153        231.153        -2.88426      0.0505882        50.5882
    init         0.50007         39.0665      0.0242047        24.2047         5785.88        0.23453         234.53        -3.29138      0.0449195        44.9195
    init        0.500045         35.5403      0.0239227        23.9227         5788.59       0.233275        233.275         2.04306       0.051093         51.093
    init        0.499957         34.6706      0.0237484        23.7484         5798.58       0.231566        231.566         7.54958      0.0507333        50.7333
    init        0.499958         37.5021      0.0241567        24.1567         5784.79       0.230614        230.614         1.50354      0.0475747        47.5747
    init        0.500017         37.5877      0.0240102        24.0102         5780.47       0.230436        230.436        -1.24536      0.0502249        50.2249
    init        0.500049         34.3919      0.0238562        23.8562         5788.62       0.227749        227.749        -16.4905      0.0523566        52.3566
    init        0.499974         39.8792      0.0234657        23.4657         5766.37       0.224982        224.982         -7.2985      0.0433564        43.3563
    init        0.500015          36.266      0.0244641        24.4641         5785.76       0.227258        227.258        -3.33789      0.0504182        50.4182
    init        0.499886         37.6884       0.024404         24.404         5779.12       0.229489        229.489         6.08594      0.0490374        49.0374
    init        0.500075         35.6248      0.0239969        23.9969         5789.24       0.231137        231.137       -0.626699      0.0482411        48.2411
    init        0.500001         37.5527      0.0238626        23.8626         5785.62       0.232435        232.435         2.24239       0.048554         48.554
    init        0.499997         38.4182      0.0239808        23.9808         5780.52       0.225348        225.348        -2.46296      0.0480699        48.0698
    init        0.500045         39.8326       0.023788         23.788         5779.49         0.2316          231.6        -5.65749      0.0453363        45.3363
    init        0.500059         37.2256      0.0237512        23.7511          5784.6       0.229201        229.201        -1.62957      0.0454081        45.4081
    init         0.49996         38.1053       0.023295         23.295         5780.73       0.227216        227.215         1.18259      0.0458625        45.8625
    init        0.499995         35.0486      0.0237541        23.7541          5791.7       0.231423        231.423         -6.7876       0.051978        51.9779
    init        0.500035         34.5721      0.0232682        23.2682         5792.46       0.231214        231.214        0.761938      0.0521172        52.1172
    init        0.500038          34.091      0.0234043        23.4043         5792.67       0.230159        230.159         3.74624      0.0488096        48.8096
    init        0.500016         37.8739      0.0249496        24.9496         5776.24       0.228469        228.469      0.00460923      0.0490931         49.093
       1        0.499969         35.7798      0.0235495        23.5494         5785.95       0.224504        224.504        -2.47486      0.0491104        49.1103
       2        0.500062         35.1296       0.024168         24.168         5789.22       0.230659        230.659        -4.73145       0.049982         49.982
       3        0.499912         36.2585      0.0241473        24.1472         5787.92        0.22475         224.75         4.46647      0.0514795        51.4795
       4        0.500009         39.1317      0.0236956        23.6956         5772.98       0.225907        225.906         4.89309      0.0450468        45.0468
       5        0.500062         36.8677      0.0235404        23.5404         5777.07       0.226004        226.004        -3.79354      0.0446036        44.6036
       6        0.499945         34.6187      0.0235567        23.5566         5791.79       0.231503        231.503         8.40293      0.0490471        49.0471
       7        0.500102         35.5329      0.0239252        23.9252          5793.7       0.231291        231.291        -3.40051       0.051242         51.242
       8        0.499961         37.5631      0.0248369        24.8369         5786.48       0.234658        234.658         3.92282      0.0524359        52.4359
   total        0.500046         36.3602      0.0169495        23.9702         5785.62       0.161781        228.793        0.912837      0.0349445         49.419
