Number of particles: 100
Nmax: 4
Gamma: 0.5
Interaction type: contact
Step size: 9e-05
Batch size: 200000
Batch count: 650
             Batch number               Average n0          Fluctuations n0                   Energy           Particle count                 Momentum
                        1        70.18592665754534        16.07895848938507        5208.394313377028        100.0000523171339    -0.001904396562262711
                        2        71.83802547965576        15.04362852620152        5208.394300830455        100.0000522055498    -0.001904396808691144
                        3        75.63333570693166        12.69924338003888        5208.394287992984        100.0000520921811    -0.001904394924001629
                        4        76.01140549182256        10.55819932331937        5208.394275249331        100.0000519792998     -0.00190439549207011
                        5        77.06630178083775        11.74799726252258        5208.394262398157        100.0000518656845    -0.001904396669131447
                        6        74.27641143795961         13.6492067784054        5208.394249528599         100.000051751995    -0.001904397031802674
                        7        77.88507815902595         11.3969127280013        5208.394236738124        100.0000516386546    -0.001904396874848224
                        8          72.453134020815        17.68479122803653        5208.394224013349        100.0000515259175    -0.001904395888295163
                        9        70.09145525042281         16.7658842393746        5208.394211289527         100.000051413309    -0.001904394037969492
                       10        79.52173293032769        10.96483468033902        5208.394198326465         100.000051298913    -0.001904394788907027
                       11        75.41779295013585        13.19603371201099        5208.394185537679        100.0000511857298    -0.001904393218437939
                       12        80.27898471038004        9.810430675222195        5208.394172493227        100.0000510707711    -0.001904392551969281
                       13        72.31210657922864        14.88245784881244        5208.394159768735        100.0000509581922    -0.001904393555787642
                       14        74.39303406717647        12.07038476220541        5208.394147044949        100.0000508454829    -0.001904393147632577
                       15        77.81485183961075        11.56857235486493         5208.39413433877        100.0000507327504    -0.001904393262734949
                       16        70.30284927695106        15.79660043734716        5208.394121542386        100.0000506196616    -0.001904391032276131
                       17        73.48539558618674        13.81183877245847        5208.394108917781        100.0000505075271    -0.001904390040028403
                       18        74.76772053584101        14.37660337975917        5208.394096184275        100.0000503946501    -0.001904386229365285
                       19        75.92181624920568        11.64219322074693        5208.394083397604        100.0000502815336    -0.001904387246189521
                       20        72.71206130488508        17.26153799779497        5208.394070638205        100.0000501685069     -0.00190438780077995
                       21         77.3445296837056        12.32573966280608         5208.39405778016        100.0000500548219     -0.00190438698425921
                       22        75.18328503665184        14.45676406889033        5208.394045045901        100.0000499420013    -0.001904385569136968
                       23         73.3466220885861        15.88301579232962        5208.394032184078        100.0000498283137    -0.001904382821370287
                       24        78.18542016518667        11.43711873541024        5208.394019362637        100.0000497149532    -0.001904382861903808
                       25        73.50834797711157        15.09958597613258        5208.394006662104        100.0000496023894    -0.001904381428418311
                       26        68.64542399980839        18.09488832916457        5208.393994112823        100.0000494909179    -0.001904381230517505
                       27        80.01082329575105        10.92516291456198         5208.39398113979        100.0000493764498    -0.001904381551517176
                       28        73.92924167550979        13.91378728499427        5208.393968371251        100.0000492634766    -0.001904380553714224
                       29        75.20802811292045        14.76367665257019        5208.393955591933        100.0000491503556     -0.00190437764602458
                       30          73.636267529034        13.80786188698226         5208.39394282334         100.000049037378    -0.001904375632816091
                       31        77.05985718449088        12.77102060413965        5208.393929770325        100.0000489225188    -0.001904374904741601
                       32        79.49272699305381        10.01267520030179        5208.393917010738        100.0000488095276      -0.0019043757620123
                       33        68.89203157501213        17.26734440700893        5208.393904363849        100.0000486974411      -0.0019043750191724
                       34        73.44014194963759        14.56299152156778        5208.393891625839        100.0000485845934    -0.001904375462002506
                       35         76.3372116948281        13.33586172912627        5208.393878878876        100.0000484716665    -0.001904375821528692
                       36        67.73903162435651        17.38667658678543        5208.393866327257        100.0000483601664    -0.001904375326786223
                       37        78.20354662494761        11.07195144360949        5208.393853494713        100.0000482466614    -0.001904376944295239
                       38        78.63323488390229        13.39013097983728        5208.393840552945        100.0000481325358    -0.001904376729179091
                       39        71.36355146842533        14.87490982191806        5208.393827873988        100.0000480201487    -0.001904376355806425
                       40        71.99193606796001        13.84007465811331        5208.393815133621        100.0000479074299    -0.001904379739855688
                       41         70.3153287588612         17.1555783528486        5208.393802345879        100.0000477944728    -0.001904379415234581
                       42        70.25747092598552        16.14015259913777        5208.393789526599        100.0000476812399    -0.001904378021953868
                       43         73.4666584187041        13.88389868350044        5208.393776703682        100.0000475679802    -0.001904380924811822
                       44        71.62440329166526         16.2699942773203        5208.393763992647        100.0000474553772     -0.00190438452334607
                       45        71.34970491984589        14.59358030912287         5208.39375139238        100.0000473435061     -0.00190438217661526
                       46        76.89658849469579        12.83258696677253        5208.393738657169         100.000047230664    -0.001904384068799336
                       47        75.60505203649097        12.67876296186125        5208.393725862559          100.00004711749    -0.001904384129060022
                       48        71.77401443898592        15.95428650903489        5208.393713014871        100.0000470039863    -0.001904385119803953
                       49        79.00995498950856        12.47233700710881        5208.393700080505        100.0000468899021    -0.001904384577945617
                       50        73.48314226565397         16.6508641669376        5208.393687326298        100.0000467770885    -0.001904383120070408
                       51        75.28974290187067        13.75635181227393        5208.393674771382        100.0000466653575    -0.001904383549796718
                       52        75.13789488730812        12.79280990054162        5208.393662008262        100.0000465523089    -0.001904383486882821
                       53        73.69414581715058        14.20790618023664        5208.393649235634        100.0000464392936    -0.001904383123723097
                       54        73.96704474875919        13.82906257733088         5208.39363659838        100.0000463271792    -0.001904381651669618
                       55        72.56684504987645        16.48462391751086        5208.393624034174        100.0000462154926    -0.001904380672343109
                       56        74.38803517745652        14.75914773637809        5208.393611062864        100.0000461012292    -0.001904380212192081
                       57        67.57929658035903        16.44801692728592        5208.393598386326        100.0000459889431     -0.00190437891351336
                       58        68.06551594382029        16.26448760484134        5208.393585692051        100.0000458765764     -0.00190438010090821
                       59        70.34099777515627        14.42586876654165        5208.393572945451        100.0000457638548      -0.0019043812659012
                       60        72.89495612151055        15.23558386111208         5208.39356008824        100.0000456502935    -0.001904383034557533
