   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.549561         11.8148      0.0405411        10.3785         2993.24        1.54066        394.405       -0.467638       0.276745        70.8461
       1        0.502441         12.4597      0.0423327        10.8371         3004.43        1.53993        394.218         1.28112       0.282768        72.3879
       2        0.497528         12.1554      0.0407273        10.4261         2992.75        1.52652        390.787         1.05888       0.275106        70.4266
       3        0.501007          12.301      0.0412906        10.5703         3007.88        1.54378        395.205         1.52654       0.286962        73.4616
       4        0.500748         11.6412      0.0391093        10.0119         3006.63         1.4706        376.472         2.87333       0.281539        72.0735
       5        0.500366         11.6548      0.0398332        10.1972         3017.56        1.51913        388.895         3.59898       0.284141        72.7395
       6        0.499908         12.1649      0.0401117        10.2685         2992.44        1.53914        394.018        -1.41752       0.280631         71.841
       7        0.498871         11.4819      0.0366564        9.38396         3002.34        1.55612        398.363        -1.36862       0.278622        71.3267
       8        0.498947         12.1486       0.041169        10.5392         2978.15        1.53549        393.082        -1.85259       0.275857        70.6188
   total        0.505636         11.9797      0.0268189        10.2984         2999.48        1.01966        391.547        0.520006       0.187084          71.84
