Number of particles: 100
Nmax: 3
Gamma: -0.00530189
Interaction type: contact
Step size: 0.001
Batch size: 200000
Batch count: 500
             Batch number               Average n0          Fluctuations n0                   Energy           Particle count                 Momentum
                        1        51.79138740267684        9.544922821645542       -80.23522487268565        99.99991878099758    0.0008362179823926397
                        2        51.75358625432825        9.451640389734024       -80.23522487253307        99.99991878095128    0.0008362179800673886
                        3        51.79898550297022        9.552959540395959       -80.23522487237781         99.9999187809036    0.0008362179838621309
                        4        51.80886834072183        9.566641548918144       -80.23522487222853        99.99991878085622    0.0008362179857186458
                        5        51.80703861005893        9.577606323385574       -80.23522487208518         99.9999187808135    0.0008362179867114072
                        6        51.79177447908648        9.539958655490604        -80.2352248719362        99.99991878076811    0.0008362179890881727
                        7        51.79891922622873        9.537309464390443       -80.23522487177792        99.99991878071918    0.0008362179916630019
                        8        51.76490343511442        9.472040576759314       -80.23522487162238        99.99991878067203    0.0008362179897360988
                        9        51.70278279286515        9.305186151784525       -80.23522487148057        99.99991878063126    0.0008362179920040624
                       10        51.72976311426493        9.322958527946557       -80.23522487131939        99.99991878058181    0.0008362179970797801
                       11        51.73800097631481        9.341750487408492       -80.23522487117022        99.99991878053764    0.0008362179976109108
                       12        51.74940294297286        9.340361405498493       -80.23522487102645        99.99991878049597    0.0008362179978265161
                       13        51.76049795617063        9.412810613872239       -80.23522487088216        99.99991878045226    0.0008362179990495378
                       14        51.75890996553228        9.424903267662099        -80.2352248707374        99.99991878040966    0.0008362180052650103
                       15           51.75090429123         9.40007591398086       -80.23522487057701        99.99991878035908    0.0008362180098364647
                       16        51.74887535992506         9.43774820563549       -80.23522487041188        99.99991878030883    0.0008362180099910077
                       17        51.73641689257281        9.412411946605369         -80.235224870259        99.99991878026283    0.0008362180138021813
                       18        51.67881723837836        9.288325744919851       -80.23522487008901        99.99991878020948    0.0008362180104359851
                       19        51.74991696073308        9.416423034688973       -80.23522486993079        99.99991878016223    0.0008362180119068086
                       20        51.80011364661662        9.562231993447643       -80.23522486978673        99.99991878011909    0.0008362180147378773
                       21        51.83307682064898        9.659665833015207        -80.2352248696412        99.99991878007546     0.000836218014791168
                       22        51.80087371746522        9.571889508489733       -80.23522486949518        99.99991878003169    0.0008362180178604905
                       23        51.86969961271694        9.748124024280926       -80.23522486935794        99.99991877999128    0.0008362180204051217
                       24        51.88316339399716        9.748130841274499       -80.23522486921605        99.99991877994843      0.00083621802293532
                       25        51.92165321246367        9.836733179370546       -80.23522486907693        99.99991877990591    0.0008362180253600471
                       26        51.91049486519953        9.891119119389371        -80.2352248689233        99.99991877985936    0.0008362180289900323
                       27        51.87626977015312        9.827594759456286       -80.23522486877982        99.99991877981753    0.0008362180319934076
                       28        51.85886496454148        9.802412144121867       -80.23522486865281        99.99991877978077    0.0008362180384928752
                       29         51.8550872170927        9.756871131004065       -80.23522486850196        99.99991877973355    0.0008362180444159151
                       30        51.86916882971626        9.771523161024289       -80.23522486835223        99.99991877968715    0.0008362180499950078
                       31        51.91978658508125        9.854105178781817       -80.23522486820517        99.99991877964254    0.0008362180570979927
                       32        51.95057040632974        9.906551132074009       -80.23522486805372        99.99991877959506    0.0008362180591232615
                       33        51.89110900528261        9.828809658011403       -80.23522486789473        99.99991877954385    0.0008362180642214057
                       34        51.85989508084383          9.7899776484209        -80.2352248677546        99.99991877950239    0.0008362180682987552
                       35        51.82645331158496        9.658504695414587       -80.23522486760569        99.99991877945672    0.0008362180747580883
                       36        51.81204828489334        9.606943767771838       -80.23522486745485        99.99991877941122    0.0008362180772278904
                       37         51.8197498862435        9.640210427438067       -80.23522486731673        99.99991877937005    0.0008362180770090655
                       38          51.817837491768        9.618265763158934        -80.2352248671653        99.99991877932335    0.0008362180809051156
