   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.563034         5.68938      0.0195975        5.01692         5181.64         3.4244        876.639        -3.17809       0.417922        106.987
       1        0.501038         5.52181      0.0200945        5.14415         5181.63        3.38733        867.151        -2.95334       0.425111        108.828
       2        0.500183         5.55064      0.0193436        4.95192         5245.84        3.42165        875.936         1.34879       0.428002        109.568
       3        0.500122         5.59572      0.0200921        5.14354         5206.63        3.37808        864.782        -0.64116       0.418108        107.035
       4        0.501251         5.70214      0.0199224        5.10009         5211.07        3.40394        871.403       -0.504632       0.422207        108.084
       5        0.499527         5.48572      0.0195936        5.01593         5208.74        3.44807        882.698       0.0324575        0.42078        107.719
       6        0.500122         5.28386      0.0190823        4.88504         5223.56        3.42698          877.3        0.716392        0.41929        107.338
       7        0.499359         5.45435      0.0196755         5.0369         5197.76        3.42469        876.715         1.30595       0.423167         108.33
       8        0.500061         5.13018      0.0182133        4.66258         5247.99        3.45477        884.413        0.730911       0.427044        109.322
   total        0.507806         5.48836      0.0130087        4.99531         5212.25        2.28144        876.071       -0.339449       0.281549        108.114
