   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.563339         3.63653      0.0130596        3.34324          9987.1        5.71975        1464.24        -2.49109       0.530874        135.903
       1        0.499649         3.71657      0.0140396        3.59411          9984.1        5.72754        1466.24        0.302041        0.52615        134.693
       2        0.501236         3.60498      0.0131704         3.3716         10036.2        5.60091        1433.82         4.34074       0.529298        135.499
       3        0.499588         3.84219      0.0145339        3.72066         10010.7        5.70294        1459.94         4.15512       0.534881        136.929
       4         0.50058           3.808      0.0140706        3.60205         10007.3        5.67699         1453.3       -0.401662       0.524595        134.295
       5        0.501114         3.72986       0.013204         3.3802         10060.7        5.59208        1431.56        -1.42847       0.526328        134.739
       6        0.498413         3.80196      0.0141024        3.61017           10008        5.67832        1453.64        -2.52997       0.519843        133.079
       7        0.499344         3.71834      0.0136446          3.493         9974.92        5.74099        1469.68        -2.01518       0.527894         135.14
       8        0.501114         3.69535      0.0136072        3.48341         10017.7        5.75927        1474.36         0.38662       0.527494        135.037
   total        0.507657         3.72872     0.00915254        3.51456         10008.9        3.79302        1456.51       -0.117395       0.351677        135.044
