   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.572906         86.2315      0.0411284        10.5288         80.0358      0.0721919         18.481       -0.644242       0.037612        9.62861
       1        0.500656         87.4016      0.0297924         7.6268         78.4834      0.0550127        14.0831      -0.0817573      0.0287059        7.34866
       2        0.500702         87.7771      0.0294972        7.55123         78.0656      0.0550017        14.0803         0.17475      0.0292642        7.49159
       3        0.500153         87.2045      0.0311932         7.9854         78.8801      0.0559403        14.3206       -0.184161      0.0307043        7.86023
       4        0.499435         87.4611      0.0305307        7.81581         78.1103      0.0549394        14.0644      -0.0994886      0.0294038        7.52731
       5        0.499435         87.6936      0.0290479        7.43622         77.9873      0.0550015        14.0803       -0.203513      0.0287933        7.37102
       6        0.501419          87.511      0.0300027        7.68064          78.336      0.0558889        14.3075       0.0837772      0.0295207        7.55723
       7         0.49939         87.1116      0.0324122        8.29746         78.5501      0.0575091        14.7222       -0.311566      0.0305084        7.81008
       8         0.50061         87.2919      0.0316232        8.09549         78.5788      0.0574621        14.7102        0.189549      0.0305149        7.81175
   total         0.50767         87.3012      0.0212738        8.16909         78.5504      0.0385981        14.8216       -0.123211      0.0204352        7.84709
