   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
    init        0.510528         34.2198      0.0178554        17.8554         209.132      0.0832962        83.2961      -0.0178482      0.0350005        35.0004
  accept        0.500198         34.4406      0.0178732        17.8732         209.404      0.0831413        83.1412        0.196692      0.0355164        35.5163
  accept        0.499908         34.6599      0.0179677        17.9676         208.114      0.0831276        83.1276       -0.448865      0.0351483        35.1483
  accept         0.49988         34.0554      0.0180372        18.0372         210.764      0.0845018        84.5017        0.324982      0.0356945        35.6945
  accept        0.500002         35.0593      0.0180675        18.0675         208.541      0.0837318        83.7318        0.196476      0.0350589        35.0589
  accept        0.500018         34.5014      0.0177703        17.7703         208.106      0.0830479        83.0478        0.138468       0.035343         35.343
  accept        0.500142         34.3247      0.0179799        17.9799         209.993      0.0833937        83.3937         0.46937      0.0354187        35.4186
  accept        0.499871         34.4597      0.0181249        18.1249          209.84      0.0839994        83.9994        0.078225      0.0350834        35.0834
       1         0.49997          34.131      0.0178399        17.8399         209.048      0.0837051        83.7051       -0.420834      0.0355524        35.5524
       2        0.500171         33.9957      0.0181587        18.1587         209.995      0.0835027        83.5027         1.09761      0.0357774        35.7774
       3        0.500111         34.3929      0.0180942        18.0942         209.821      0.0830761        83.0761        0.978551      0.0354127        35.4127
       4        0.499872         33.6796      0.0179396        17.9395          209.31      0.0834599        83.4599       -0.757122      0.0354857        35.4857
       5        0.499937         34.3386      0.0180457        18.0457         208.859      0.0829787        82.9787        0.240966      0.0352916        35.2915
       6        0.500139         34.2733      0.0178445        17.8444         209.755      0.0828724        82.8724       -0.489377      0.0355429        35.5429
       7        0.499837         34.5074      0.0179903        17.9903         208.852      0.0833911        83.3911        0.398335      0.0354576        35.4576
       8        0.500185         34.6323      0.0180445        18.0445          208.99       0.082915         82.915       -0.293585      0.0352892        35.2891
   total        0.500242         34.2436      0.0127258         17.997         209.334       0.058868        83.2519       0.0953683      0.0250851        35.4757
