   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0         0.58725         82.8464       0.044596        11.4165         27.6622       0.069411        17.7691       -0.779278      0.0495926        12.6956
       1        0.499649          82.109       0.040642        10.4043         28.4456      0.0547314        14.0111       0.0600953      0.0441505        11.3024
       2        0.501785         82.7676      0.0383317        9.81284         27.5167      0.0530298        13.5755        0.142953       0.042964        10.9987
       3        0.498871         82.3819      0.0395758        10.1313         28.0118       0.054199        13.8748       0.0948721      0.0428844        10.9783
       4        0.500031         82.9497      0.0378865        9.69887         27.2462      0.0519226        13.2921        0.156025      0.0413389        10.5827
       5        0.500839         82.3336      0.0417933         10.699         28.1171      0.0567991        14.5404       0.0133414      0.0442007        11.3153
       6        0.498154         82.6212      0.0404413        10.3529         27.8151      0.0556575        14.2482      0.00455536      0.0426839         10.927
       7        0.499985         82.8293      0.0396137         10.141          27.433      0.0545098        13.9544       0.0987433      0.0423861        10.8508
       8         0.50174         82.6254      0.0386804         9.9021         27.4948      0.0523899        13.4117       0.0725427      0.0427959        10.9557
   total        0.513156         82.6067       0.026821        10.2992         27.7565      0.0373895        14.3575     -0.00639156      0.0291236        11.1834
