   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.572021         20.1948      0.0584531        14.9639         563.639       0.587067        150.288        -1.70997       0.204078        52.2435
       1        0.501373         20.7594      0.0588101        15.0553         556.903       0.581574        148.882        -2.48038       0.198907        50.9197
       2        0.500015         21.8668      0.0610855        15.6378         561.948       0.580012        148.482        -1.84547        0.20237        51.8064
       3         0.49826         21.9475      0.0617728        15.8137         542.511       0.567547        145.291      -0.0846951       0.194375        49.7595
       4        0.501694         22.2817      0.0605171        15.4923         550.802       0.577042        147.722          0.4665       0.192741        49.3414
       5        0.501343         21.3519       0.061046        15.6276          559.27        0.59154        151.433       -0.438643       0.204077        52.2432
       6        0.499023         21.9367      0.0620562        15.8863         547.501       0.578799        148.171       -0.524615       0.192135        49.1861
       7        0.499619         21.5735      0.0625958        16.0244         550.682       0.571516        146.307          1.0557       0.194599        49.8169
       8        0.499268         22.0896      0.0611779        15.6614         553.244       0.596318        152.656       -0.933794       0.198745        50.8783
   total        0.508565         21.5533       0.040588        15.5857         554.137       0.388277        149.098       -0.747546       0.132065        50.7129
