   batch        P accept         n0 mean            +/-     n0 std dev          E mean            +/-      E std dev          P mean            +/-      P std dev
       0        0.564331         7.33576      0.0256669        6.57068         3033.42        2.31427        592.448        -1.02849       0.365474        93.5607
       1        0.500885         7.53957      0.0263802        6.75328         3035.74        2.23089        571.105        0.391606       0.356235        91.1954
       2        0.500793         7.31363      0.0265017        6.78438         3031.75        2.20426        564.285         1.35848       0.355369        90.9739
       3        0.499847         7.46427      0.0254987        6.52762         3029.63        2.23792        572.903       0.0443828       0.358926        91.8843
       4        0.500717         7.28849      0.0265688        6.80156         3019.51        2.25657        577.677       -0.588735       0.353403        90.4705
       5        0.498901         7.22665      0.0252659        6.46803          3030.8        2.25182        576.461          5.0961       0.359177        91.9486
       6        0.500732         7.47377      0.0258208        6.61007         3027.42        2.25313        576.798         2.15026       0.358137        91.6825
       7        0.499603         7.69554      0.0265206        6.78923          3025.8        2.26258        579.216         -0.5065       0.356623        91.2948
       8        0.500824         7.72881      0.0267594        6.85035         3008.16        2.23267         571.56       0.0255693        0.35824        91.7088
   total        0.507134         7.45452      0.0174191        6.68892         3026.79        1.49994        575.974        0.678773       0.238669        91.6487
